timestamp,x_,y_,z_
2014-04-04 14:00:00,87.89151735200001,81.7500003524,81.3550947469
2014-04-04 14:05:00,79.2876078546,79.5225243811,84.4667192292
2014-04-04 14:10:00,83.4190790713,78.8760944061,84.0455604958
2014-04-04 14:15:00,84.6773935331,81.165234418,76.1212907781
2014-04-04 14:20:00,79.90177118300001,73.44646538800001,76.9599205935
2014-04-04 14:25:00,85.70762672779999,86.8761346865,79.6518948576
2014-04-04 14:30:00,80.7345980126,82.00633660369998,72.3011528585
2014-04-04 14:35:00,78.58264060100001,74.9400586663,76.754679969
2014-04-04 14:40:00,73.721639973,80.997408798,79.57830603149999
2014-04-04 14:45:00,78.29085908,74.1285457523,73.7255697273
2014-04-04 14:50:00,83.7389636125,72.2773740004,74.0168612245
2014-04-04 14:55:00,86.7364190389,82.0843315264,79.407976006
2014-04-04 15:00:00,76.0261406038,82.3749426629,83.6946370291
2014-04-04 15:05:00,77.6830225131,81.3383644691,85.3391636309
2014-04-04 15:10:00,74.4626610573,74.9350118867,80.7402472463
2014-04-04 15:15:00,83.0507690126,81.6540938491,79.5952196793
2014-04-04 15:20:00,87.3621761952,72.9034751747,78.1477388699
2014-04-04 15:25:00,82.25444586729999,81.7470289101,75.08646304199999
2014-04-04 15:30:00,81.8724384971,80.8634960087,74.34427833310001
2014-04-04 15:35:00,80.855062672,82.4832854463,84.6695303913
2014-04-04 15:40:00,73.4145870642,86.326780947,79.4393434904
2014-04-04 15:45:00,83.67125797109999,85.6049078688,84.6443113345
2014-04-04 15:50:00,81.63200902199999,87.68962523649998,83.2645292273
2014-04-04 15:55:00,82.58283549890001,87.6190153764,75.1016136477
2014-04-04 16:00:00,86.38081163700001,84.3569531283,80.1647623107
2014-04-04 16:05:00,84.5432102697,87.3025463336,79.1041142066
2014-04-04 16:10:00,84.49448180479999,85.8763772913,78.7818248361
2014-04-04 16:15:00,86.834773579,83.641158607,80.6809818795
2014-04-04 16:20:00,87.8387905726,73.2060075185,87.7131420077
2014-04-04 16:25:00,81.3003676144,72.7846584655,85.0062463504
2014-04-04 16:30:00,73.7419642717,85.40142910899999,86.45923290399998
2014-04-04 16:35:00,79.3459261799,79.8343404437,72.4740941803
2014-04-04 16:40:00,84.6014559083,85.0335436853,74.2452393175
2014-04-04 16:45:00,72.4434661045,77.0065444776,73.3560777197
2014-04-04 16:50:00,72.9100590261,78.3622472774,76.2115497546
2014-04-04 16:55:00,73.074384215,83.2028277865,79.0701280565
2014-04-04 17:00:00,83.6965399938,86.6451945191,82.2728203697
2014-04-04 17:05:00,80.01863532979999,73.4041554045,80.0132695355
2014-04-04 17:10:00,77.90233718180001,85.7836173732,86.4509094414
2014-04-04 17:15:00,73.6898444273,84.68817107779999,87.0376619198
2014-04-04 17:20:00,83.71581185640001,77.048598745,74.6163065665
2014-04-04 17:25:00,77.1362873485,77.6834359957,85.6465738359
2014-04-04 17:30:00,76.2451558429,72.7433557021,79.7075246565
2014-04-04 17:35:00,82.437075569,72.2518220332,79.2532411078
2014-04-04 17:40:00,80.944143199,79.632067443,84.5589971051
2014-04-04 17:45:00,77.79854039439999,73.52860609300001,73.4902199245
2014-04-04 17:50:00,82.2637679436,75.10400019069999,86.1198569687
2014-04-04 17:55:00,76.3395150118,85.54824234189999,82.73378190300001
2014-04-04 18:00:00,33.886907168,32.4545754727,34.4016676839
2014-04-04 18:05:00,30.2676354706,32.8552412903,35.164649745700004
2014-04-04 18:10:00,29.8165555257,29.9998619573,32.115222329
2014-04-04 18:15:00,33.8076057297,34.1034290006,29.3968724224
2014-04-04 18:20:00,33.330502597,34.3550639474,29.8657469885
2014-04-04 18:25:00,29.9688836905,32.1492904271,30.871150825100003
2014-04-04 18:30:00,29.5439671448,34.6403630891,29.462733172800004
2014-04-04 18:35:00,34.1657476065,34.206896632,34.0181811558
2014-04-04 18:40:00,33.7702238022,33.4804683025,30.6999483522
2014-04-04 18:45:00,30.8944412599,33.498079428800004,35.0456648746
2014-04-04 18:50:00,33.0124570742,29.4745125742,33.2965787714
2014-04-04 18:55:00,29.5946195117,30.5333447788,29.9099486269
2014-04-04 19:00:00,22.431572282,20.4594744224,22.2926698354
2014-04-04 19:05:00,20.2439105979,20.1988907093,22.2516400923
2014-04-04 19:10:00,21.9143752244,20.8692255558,22.3664510024
2014-04-04 19:15:00,20.4952947159,24.1045812559,22.5598952069
2014-04-04 19:20:00,22.2886581444,21.2346346196,20.2996542952
2014-04-04 19:25:00,22.0491325683,24.5062884081,23.2346277687
2014-04-04 19:30:00,22.1508437042,22.835862425300004,22.342617927600003
2014-04-04 19:35:00,20.3630831161,21.2229168604,23.7035236866
2014-04-04 19:40:00,21.7800400142,22.3871447715,23.8127647819
2014-04-04 19:45:00,23.5490463521,21.1415436459,21.1927961839
2014-04-04 19:50:00,21.812735196,24.5682001929,20.3769336822
2014-04-04 19:55:00,23.363969066,23.9557458138,23.3104863966
2014-04-04 20:00:00,19.9453846127,18.5394738564,22.4369161123
2014-04-04 20:05:00,20.1655885104,22.3140903571,20.2615108699
2014-04-04 20:10:00,20.7417018452,21.3854824229,19.4953738342
2014-04-04 20:15:00,22.3259929452,18.769433383,19.073727851300003
2014-04-04 20:20:00,18.8778921629,21.1789319548,19.6093769316
2014-04-04 20:25:00,18.5668145736,21.0818115019,19.7751582451
2014-04-04 20:30:00,20.9221923738,19.3281584709,20.1681907071
2014-04-04 20:35:00,22.3195014084,21.5385974248,21.1165473233
2014-04-04 20:40:00,22.4859056811,18.7886167993,19.5508756431
2014-04-04 20:45:00,20.4151365123,20.4367672171,18.6408005995
2014-04-04 20:50:00,20.3492620758,18.4726452349,19.9609489535
2014-04-04 20:55:00,21.0737713521,22.3999484857,21.9366586445
2014-04-04 21:00:00,20.319607166500003,21.1070844972,20.0893743433
2014-04-04 21:05:00,20.6349266707,18.7248582187,21.9640588254
2014-04-04 21:10:00,21.5991784383,19.4596562538,20.1105556086
2014-04-04 21:15:00,21.0859537048,18.7317322631,19.195292478
2014-04-04 21:20:00,20.0834495635,21.1675888601,18.8633675716
2014-04-04 21:25:00,19.9427255848,18.323116066300003,20.8778328064
2014-04-04 21:30:00,20.6570872971,21.4641623775,20.2422236143
2014-04-04 21:35:00,19.9179746496,21.8732754715,20.5139924452
2014-04-04 21:40:00,19.9263067199,20.8059029768,21.12140554
2014-04-04 21:45:00,18.1519366361,18.9423506903,21.0039511522
2014-04-04 21:50:00,18.7859985351,19.5336740653,18.2606857314
2014-04-04 21:55:00,20.0498339728,20.0045224559,21.3120969496
2014-04-04 22:00:00,21.311052815,20.4381008379,20.150138799
2014-04-04 22:05:00,19.1332583292,20.6945000153,19.5856182744
2014-04-04 22:10:00,20.1098606734,20.2362670358,20.1694217698
2014-04-04 22:15:00,19.3984529839,19.4238847192,20.4694375973
2014-04-04 22:20:00,18.4368983964,21.584370234,18.6158793346
2014-04-04 22:25:00,21.8541537877,18.3431607686,19.6885444468
2014-04-04 22:30:00,21.4392574181,19.8840946305,19.3609134823
2014-04-04 22:35:00,18.3315510998,21.1225175125,19.4202613401
2014-04-04 22:40:00,20.8991930227,18.2610044032,18.3829704708
2014-04-04 22:45:00,19.4089343147,20.8413293442,18.6572677418
2014-04-04 22:50:00,22.0004994407,21.2992741732,18.665229696300003
2014-04-04 22:55:00,19.2280352802,20.6631427761,19.511612146300003
2014-04-04 23:00:00,18.9585931307,18.0552135029,21.5821091469
2014-04-04 23:05:00,20.2754543312,18.7241424519,18.8277237149
2014-04-04 23:10:00,21.3446020282,19.3721710565,19.6685456646
2014-04-04 23:15:00,18.7736793399,18.9383956146,19.2501329753
2014-04-04 23:20:00,20.8416118982,21.8548038756,21.1535939585
2014-04-04 23:25:00,18.249129491,20.6103320786,18.2040002246
2014-04-04 23:30:00,21.6799007122,19.1915679012,18.7897805256
2014-04-04 23:35:00,18.3278179283,21.7229600002,18.8461839403
2014-04-04 23:40:00,21.6610836329,20.9664015722,21.9760697945
2014-04-04 23:45:00,19.9670619358,19.1421034238,20.2869944251
2014-04-04 23:50:00,19.7961645832,19.5192732567,18.5593957757
2014-04-04 23:55:00,21.897431815700003,18.8013245927,19.0924616042
2014-04-05 00:00:00,21.9615367108,21.8842959931,18.6712883765
2014-04-05 00:05:00,20.6007125038,20.0691859836,18.4984182785
2014-04-05 00:10:00,18.5084771674,21.58422675,21.1887281136
2014-04-05 00:15:00,20.0246803426,19.3859990841,19.9830105146
2014-04-05 00:20:00,20.1166524038,21.4433664124,20.5248405474
2014-04-05 00:25:00,20.0577857125,18.2155473937,19.325004988
2014-04-05 00:30:00,20.2779673541,21.9283612701,20.2147803443
2014-04-05 00:35:00,18.0748988552,21.6481374681,19.0302761301
2014-04-05 00:40:00,20.8449091259,19.4528117791,19.2321450997
2014-04-05 00:45:00,20.8495772078,21.0988886613,20.6089517775
2014-04-05 00:50:00,18.4618791007,21.0090317059,18.6014005037
2014-04-05 00:55:00,20.2809577698,21.6050191884,20.4688874367
2014-04-05 01:00:00,20.2734447297,19.2290199245,21.4089392657
2014-04-05 01:05:00,20.7298016808,19.8620800213,18.4816929047
2014-04-05 01:10:00,18.3415907685,21.4599984504,21.5898451223
2014-04-05 01:15:00,20.5060132291,21.1143178165,18.3177827212
2014-04-05 01:20:00,19.123007803,19.573866875,19.3956369078
2014-04-05 01:25:00,20.028011962,21.3829009316,20.442037261
2014-04-05 01:30:00,21.0932942108,18.1878161569,20.2376590405
2014-04-05 01:35:00,20.8225837455,21.1281852119,18.38556429
2014-04-05 01:40:00,18.4756120707,18.8270634377,21.1956526711
2014-04-05 01:45:00,20.3647391485,19.1444836313,21.8926131726
2014-04-05 01:50:00,21.8764661238,19.9728593744,18.7249131567
2014-04-05 01:55:00,18.6270777493,19.7989380043,21.5805238793
2014-04-05 02:00:00,21.4116283509,20.0822804275,20.2272377684
2014-04-05 02:05:00,20.8101923222,20.1791023827,21.743735085
2014-04-05 02:10:00,21.0960132516,19.3261107641,18.7043438337
2014-04-05 02:15:00,19.1278333086,18.7009100521,21.1680855727
2014-04-05 02:20:00,19.1515557175,21.0739249171,18.2391263018
2014-04-05 02:25:00,21.6240778231,19.5999045963,21.5327857872
2014-04-05 02:30:00,19.4393281284,20.0233634498,20.696637688800003
2014-04-05 02:35:00,18.2520615628,20.5787868734,19.4810191357
2014-04-05 02:40:00,20.4023868143,21.6385516892,18.761867294
2014-04-05 02:45:00,18.4992706762,20.8302113246,21.2661323943
2014-04-05 02:50:00,21.1863849656,18.1818369024,20.4129652856
2014-04-05 02:55:00,20.56698577,21.3542414536,19.4416634118
2014-04-05 03:00:00,21.4989060209,21.9574200605,19.7753432992
2014-04-05 03:05:00,21.1393489991,19.8899401015,21.3061706243
2014-04-05 03:10:00,18.4484545934,21.8783613458,19.3557087734
2014-04-05 03:15:00,19.5242827057,20.1893149694,18.3585307124
2014-04-05 03:20:00,21.0982409997,19.8384639835,21.6451286888
2014-04-05 03:25:00,19.6693658931,19.325619058900003,19.5493749586
2014-04-05 03:30:00,21.8894619391,20.6302195033,19.3935500445
2014-04-05 03:35:00,20.9429617996,18.9192816821,18.8175984755
2014-04-05 03:40:00,18.0619996668,18.4197368741,21.5896902849
2014-04-05 03:45:00,21.5199427662,18.1089484103,18.8700213348
2014-04-05 03:50:00,18.4032191395,19.1695204509,20.546691472
2014-04-05 03:55:00,18.5620948967,19.5830833287,21.5230600464
2014-04-05 04:00:00,20.9379696024,20.2083067851,18.1396544584
2014-04-05 04:05:00,21.4598742377,19.1709993007,21.3151668212
2014-04-05 04:10:00,20.1453985116,21.9362382895,19.6423976868
2014-04-05 04:15:00,19.1561989318,19.166980673,20.6318983011
2014-04-05 04:20:00,19.405262181,19.7639015538,19.4896182529
2014-04-05 04:25:00,19.3715573184,18.4131046621,20.7820650254
2014-04-05 04:30:00,19.3067124152,19.0425060533,19.0171796582
2014-04-05 04:35:00,18.9716386873,18.1933285592,18.0877221697
2014-04-05 04:40:00,20.4354683785,20.2380345337,21.7911500592
2014-04-05 04:45:00,21.6016212743,21.0042587325,18.0654710562
2014-04-05 04:50:00,19.2283296523,18.7828392573,21.2963971585
2014-04-05 04:55:00,18.7467771898,19.4716437513,18.6765503733
2014-04-05 05:00:00,21.3543106655,18.0664649069,19.5688809144
2014-04-05 05:05:00,20.9671333236,21.3580882229,21.289969506
2014-04-05 05:10:00,21.7233481262,21.1198540997,18.8237286012
2014-04-05 05:15:00,18.6620789424,18.2530161235,21.4628304221
2014-04-05 05:20:00,18.5770052565,19.4594704373,19.9910357564
2014-04-05 05:25:00,20.1657175772,21.8211464554,19.4646138509
2014-04-05 05:30:00,20.4577346193,19.5681082243,20.6497509869
2014-04-05 05:35:00,19.9206937674,20.1048347069,19.3655588879
2014-04-05 05:40:00,20.3958665453,19.420971444,19.389153436
2014-04-05 05:45:00,18.7215190755,20.3845255525,20.934105563800003
2014-04-05 05:50:00,19.9184550167,21.9126275025,19.2393288982
2014-04-05 05:55:00,20.6323702438,21.9900100139,18.8030905934
2014-04-05 06:00:00,19.730825797,21.098859912,21.230584512
2014-04-05 06:05:00,20.7177893433,19.6172443921,21.2214841349
2014-04-05 06:10:00,19.8047651222,19.9777288033,19.9903428148
2014-04-05 06:15:00,19.3343983234,19.4269253124,20.1066224647
2014-04-05 06:20:00,19.2144201883,21.9422985196,20.7843065031
2014-04-05 06:25:00,19.643608236,20.8310412233,20.037097167
2014-04-05 06:30:00,18.0923584907,19.7957257817,19.6681598359
2014-04-05 06:35:00,20.6741005538,18.0484610804,21.9795767732
2014-04-05 06:40:00,21.3804225639,20.0819336576,18.5905617114
2014-04-05 06:45:00,19.4185083778,21.9357128068,20.370911917
2014-04-05 06:50:00,18.1841325446,20.0922436359,21.5434521043
2014-04-05 06:55:00,21.9471023895,18.729706742,20.7488601647
2014-04-05 07:00:00,19.0547930218,18.0883749884,21.5236931964
2014-04-05 07:05:00,18.5064844868,19.4188150325,19.3453388814
2014-04-05 07:10:00,19.4790100319,21.6729122228,19.087971905
2014-04-05 07:15:00,20.9542281625,21.9862164327,21.4050895476
2014-04-05 07:20:00,19.1756663876,21.7814718992,19.5764583047
2014-04-05 07:25:00,20.2988128157,20.917679973,20.8387292922
2014-04-05 07:30:00,19.6622399777,20.2325709138,18.5909943137
2014-04-05 07:35:00,18.4710559691,20.3627445855,21.0233525015
2014-04-05 07:40:00,19.32114805,20.1559680364,20.1959305961
2014-04-05 07:45:00,20.8994820229,20.8281972197,19.0744465596
2014-04-05 07:50:00,20.4480155893,19.6754929068,19.9780158558
2014-04-05 07:55:00,18.4791135195,20.6768160198,20.7877745034
2014-04-05 08:00:00,18.6532896389,18.4864484598,18.0475456354
2014-04-05 08:05:00,20.5629334372,19.0627812262,20.5498682353
2014-04-05 08:10:00,21.2536616573,21.3440121552,20.1663631131
2014-04-05 08:15:00,19.3978979838,21.614995723000003,18.881144671
2014-04-05 08:20:00,20.3812430074,20.1560329502,21.0119242959
2014-04-05 08:25:00,18.682574355,18.1265424689,19.2138439385
2014-04-05 08:30:00,19.2455053476,21.7078942832,19.1074437262
2014-04-05 08:35:00,18.0810808227,20.8082570321,19.884873396
2014-04-05 08:40:00,21.0731037912,19.656111695,20.7045987137
2014-04-05 08:45:00,19.6040392791,20.3935157728,21.7153839035
2014-04-05 08:50:00,21.2645022946,19.7190993378,18.5654289725
2014-04-05 08:55:00,20.8334919841,19.8613569069,19.585872483
2014-04-05 09:00:00,72.47092201390001,73.26061417300001,62.1110584582
2014-04-05 09:05:00,65.0849579063,63.3907457581,71.5162901656
2014-04-05 09:10:00,63.7174787338,62.60990024260001,67.2891672997
2014-04-05 09:15:00,74.4179172841,61.2371109254,70.8142362386
2014-04-05 09:20:00,70.9556579038,65.4704051083,65.5818441661
2014-04-05 09:25:00,72.5429748438,63.2048272242,72.6827144831
2014-04-05 09:30:00,61.3786138825,64.1918027339,68.4736618641
2014-04-05 09:35:00,66.020678036,61.3528501642,74.03306637680001
2014-04-05 09:40:00,71.3023069919,64.28985763979999,62.2718790924
2014-04-05 09:45:00,62.2605665287,65.7248775143,68.1941648138
2014-04-05 09:50:00,68.9158230421,61.6293179512,71.6237913456
2014-04-05 09:55:00,67.0353896374,69.4674960904,69.3620760138
2014-04-05 10:00:00,70.1134081908,78.6677814147,70.1999730594
2014-04-05 10:05:00,73.5023409569,71.3459952825,84.9306962879
2014-04-05 10:10:00,74.2599716703,79.0745517471,74.4690525165
2014-04-05 10:15:00,71.5760663673,85.3391088168,73.70879248600001
2014-04-05 10:20:00,79.6414528392,84.49815814760001,77.3774412694
2014-04-05 10:25:00,73.6020150394,69.8814538171,78.2542938288
2014-04-05 10:30:00,74.1486546341,82.18427139180001,81.7327918954
2014-04-05 10:35:00,83.7806630441,75.3279538872,75.9436071669
2014-04-05 10:40:00,77.0897503986,70.82786926760001,76.6681850427
2014-04-05 10:45:00,75.925828841,74.43365947689999,78.1425778953
2014-04-05 10:50:00,81.0744785146,74.83335073319999,75.96088778800001
2014-04-05 10:55:00,83.9572061276,77.96075059409999,84.0337861877
2014-04-05 11:00:00,71.9661778915,82.0818762346,85.1063112774
2014-04-05 11:05:00,78.69679061560001,83.4809804566,78.8039016465
2014-04-05 11:10:00,81.2818666871,75.4788419889,71.5710990906
2014-04-05 11:15:00,76.6344275126,76.68543914920002,85.89646221689999
2014-04-05 11:20:00,83.8523724126,76.4725026659,73.545448864
2014-04-05 11:25:00,87.0183713256,77.3369671506,75.4567254512
2014-04-05 11:30:00,86.5722688328,87.4665339376,73.9911538665
2014-04-05 11:35:00,75.7981863063,83.9404102882,74.427786825
2014-04-05 11:40:00,75.1676839803,87.07424835959999,84.3369643626
2014-04-05 11:45:00,86.7959294054,82.59123829100001,80.7843909283
2014-04-05 11:50:00,78.8620274641,78.02932923899999,86.7737374743
2014-04-05 11:55:00,74.8807669879,77.76649149640001,75.24903666
2014-04-05 12:00:00,83.2119770764,79.7215175616,79.6744343399
2014-04-05 12:05:00,76.4588643122,78.57551263399999,87.53368728059998
2014-04-05 12:10:00,76.1844204592,85.1509160736,85.1208285129
2014-04-05 12:15:00,85.9647031076,79.3447041698,83.5574614449
2014-04-05 12:20:00,74.5101468543,76.63775396770001,74.9335748981
2014-04-05 12:25:00,72.9426507989,84.296486982,84.2093138309
2014-04-05 12:30:00,76.2154146631,85.5679216782,77.4679687112
2014-04-05 12:35:00,81.6130732535,78.6323910623,80.39200404430001
2014-04-05 12:40:00,73.8806423677,82.5857152259,81.6484835133
2014-04-05 12:45:00,79.4500601387,72.85334349520001,81.6517196011
2014-04-05 12:50:00,81.9389488943,80.3748719064,83.52402629999997
2014-04-05 12:55:00,85.4770961312,72.6324345661,82.48812880210002
2014-04-05 13:00:00,75.65975076,72.4496613551,73.0763915248
2014-04-05 13:05:00,85.0571225642,81.78716397689999,79.2985162026
2014-04-05 13:10:00,75.74031813810001,76.83492131050001,82.6045158645
2014-04-05 13:15:00,82.80838587630002,83.8604632566,76.7174711016
2014-04-05 13:20:00,78.8718433572,86.3166000131,76.9904248578
2014-04-05 13:25:00,73.8171795021,74.21244351760001,73.9753224247
2014-04-05 13:30:00,83.40819263350001,83.5723032496,78.6789522941
2014-04-05 13:35:00,75.4660856883,80.2130642158,87.76821752
2014-04-05 13:40:00,74.8080165824,73.7761974647,76.5467341543
2014-04-05 13:45:00,77.7145108974,82.4056995881,80.48366956529999
2014-04-05 13:50:00,82.4328552816,81.7318484972,83.8716620134
2014-04-05 13:55:00,75.7257651142,80.2310098136,72.1986245046
2014-04-05 14:00:00,74.9349875684,86.81937174309998,86.402885416
2014-04-05 14:05:00,72.155794367,80.3334189485,78.1810500851
2014-04-05 14:10:00,79.5424713317,87.84402513159998,85.90173230629999
2014-04-05 14:15:00,78.8545439092,80.1438139338,72.6196766306
2014-04-05 14:20:00,75.73824828779999,73.8500876385,74.3270489602
2014-04-05 14:25:00,72.8549374193,79.5237226953,77.156767569
2014-04-05 14:30:00,78.864308325,74.9136641724,77.5236670544
2014-04-05 14:35:00,84.6072204356,81.550221165,85.5606004625
2014-04-05 14:40:00,83.4405087646,83.0861264776,72.1757532438
2014-04-05 14:45:00,85.76860114729999,79.491148701,82.2538400497
2014-04-05 14:50:00,72.1498596439,73.5597164471,74.0974421309
2014-04-05 14:55:00,87.4585108588,79.49444646069999,85.1673621818
2014-04-05 15:00:00,77.4618524011,73.3025637244,84.4563614665
2014-04-05 15:05:00,87.8455214124,82.9132193136,79.9979684507
2014-04-05 15:10:00,76.0411813673,84.64507899729999,75.40227173939999
2014-04-05 15:15:00,79.5438185733,87.39724621399998,82.151137597
2014-04-05 15:20:00,77.6620972619,74.3801196581,74.4994178812
2014-04-05 15:25:00,77.6914255951,80.5179523888,75.0396602938
2014-04-05 15:30:00,85.4756930054,81.0798195068,82.026250976
2014-04-05 15:35:00,83.9418971858,86.7587916481,87.85881168469999
2014-04-05 15:40:00,87.8735793692,82.03563869989999,86.2561453291
2014-04-05 15:45:00,81.8154494876,74.32744078,81.4889354216
2014-04-05 15:50:00,79.4113433141,78.98086295979999,80.615814381
2014-04-05 15:55:00,73.44047677180001,82.4754086846,87.9733135282
2014-04-05 16:00:00,87.94481385790002,83.2043911604,80.7581993061
2014-04-05 16:05:00,80.8243352639,85.80901922380002,78.7217132054
2014-04-05 16:10:00,83.2074797564,74.8879701323,86.5527223909
2014-04-05 16:15:00,78.5077274599,87.2245068767,75.74680329979999
2014-04-05 16:20:00,80.763296265,72.9460905355,73.5602746088
2014-04-05 16:25:00,87.08107651430002,87.7400256919,82.14528283050001
2014-04-05 16:30:00,74.6625676545,85.72410889529999,73.5334529558
2014-04-05 16:35:00,76.6778141276,82.56420600060001,77.9702268881
2014-04-05 16:40:00,74.4328127332,83.7597671852,78.77708691699999
2014-04-05 16:45:00,84.67529188399999,73.1629316216,80.7604540124
2014-04-05 16:50:00,72.9925840207,72.663538292,87.8663840282
2014-04-05 16:55:00,73.3059656499,73.6281113786,75.5355625448
2014-04-05 17:00:00,76.7758763227,73.39772884989999,78.0120720995
2014-04-05 17:05:00,80.2269800876,80.75806872439999,74.1158135301
2014-04-05 17:10:00,78.5003666648,75.4470748221,81.7217850354
2014-04-05 17:15:00,72.7170330474,85.7632572622,83.6427387981
2014-04-05 17:20:00,87.3198313951,79.1319475824,79.7131985619
2014-04-05 17:25:00,87.2458788233,83.1281357021,75.9332711343
2014-04-05 17:30:00,76.4696718075,82.4459378283,81.9341808442
2014-04-05 17:35:00,83.7043777018,77.11761900970001,80.6264926133
2014-04-05 17:40:00,81.2571753794,75.89065203439999,74.7389428747
2014-04-05 17:45:00,75.79959801300001,77.47927081270001,78.4908802675
2014-04-05 17:50:00,76.1947155691,84.7465014389,78.9631231443
2014-04-05 17:55:00,79.8584201233,81.3803983246,87.7218503751
2014-04-05 18:00:00,31.4831103808,30.422641599,34.2354227526
2014-04-05 18:05:00,30.6638618132,34.034210701,33.499966613000005
2014-04-05 18:10:00,33.9680676945,29.1504544742,34.4881663415
2014-04-05 18:15:00,31.8813565517,33.2747672112,33.5070937639
2014-04-05 18:20:00,32.991021265,31.610239087600004,34.5817652331
2014-04-05 18:25:00,30.0113446389,33.4802520426,29.1491343386
2014-04-05 18:30:00,32.2144428549,34.7357455243,31.7188176493
2014-04-05 18:35:00,30.83504079610001,33.6002117756,33.5801428982
2014-04-05 18:40:00,32.1690409301,31.62857220130001,32.533086852
2014-04-05 18:45:00,33.7972788448,29.7662386466,29.9210577057
2014-04-05 18:50:00,33.7210380701,33.960639724699995,30.9791434058
2014-04-05 18:55:00,31.0670063746,31.7485092766,30.833750080100003
2014-04-05 19:00:00,23.270360208000003,20.4973980847,21.3308330009
2014-04-05 19:05:00,24.3769776405,23.3813668994,21.6972460895
2014-04-05 19:10:00,22.9629973384,21.4674956297,22.4665414999
2014-04-05 19:15:00,20.8248762104,20.3790181502,23.989811915
2014-04-05 19:20:00,23.2050933862,24.2043232193,23.4843050392
2014-04-05 19:25:00,20.6299705191,22.3242916679,23.901917362800003
2014-04-05 19:30:00,24.0670533111,21.4187043432,24.1185434526
2014-04-05 19:35:00,22.4746377883,23.3694104973,22.024352835100004
2014-04-05 19:40:00,21.8854292981,24.1288413284,21.7101965615
2014-04-05 19:45:00,20.4153884241,20.1613745902,20.4181516299
2014-04-05 19:50:00,21.865909931500006,23.241576514,24.3286011314
2014-04-05 19:55:00,24.2063645444,23.5962110948,20.4548859983
2014-04-05 20:00:00,18.5179461306,19.2918625106,21.4676908133
2014-04-05 20:05:00,20.3761586098,20.4374989682,19.9807313753
2014-04-05 20:10:00,22.2460232742,18.797714816400003,22.3182057845
2014-04-05 20:15:00,20.0492684944,21.490687260900003,20.1506896359
2014-04-05 20:20:00,20.1858073736,21.9031795892,21.7768275458
2014-04-05 20:25:00,20.8017817365,18.8751323219,19.5897539575
2014-04-05 20:30:00,20.3281910744,21.7762209367,19.6570671499
2014-04-05 20:35:00,19.1225922978,21.5923511592,20.8712472524
2014-04-05 20:40:00,18.5080032659,19.852956722,22.5197365974
2014-04-05 20:45:00,20.9297882999,21.2594256595,20.5519763774
2014-04-05 20:50:00,22.2036235139,18.4321968943,22.2671199075
2014-04-05 20:55:00,18.8676672625,22.2486429257,21.6524790367
2014-04-05 21:00:00,18.9342611229,20.2985002497,21.2851377995
2014-04-05 21:05:00,19.574426301600003,20.5796659121,19.8386103398
2014-04-05 21:10:00,21.3368967147,20.7577990641,19.6399905639
2014-04-05 21:15:00,19.1686110171,20.3426543042,18.857772085
2014-04-05 21:20:00,21.6315530088,21.5299053641,21.9606726865
2014-04-05 21:25:00,18.307286645,20.5369135536,21.9423947535
2014-04-05 21:30:00,21.8682927987,21.7348689036,21.0890145862
2014-04-05 21:35:00,20.3401546056,20.4269072061,19.2770977993
2014-04-05 21:40:00,20.7341591947,18.7741751925,19.0718255619
2014-04-05 21:45:00,19.5642176811,21.7581905712,22.0598222322
2014-04-05 21:50:00,21.2293913804,20.8259971905,18.3538488376
2014-04-05 21:55:00,18.7558630265,20.8967813153,21.4768535504
2014-04-05 22:00:00,18.2131151136,21.9629912414,19.4404769511
2014-04-05 22:05:00,19.6008665479,18.3183549626,19.694367329
2014-04-05 22:10:00,21.4353410369,19.7332962143,21.3483853787
2014-04-05 22:15:00,21.0398862553,18.9745796889,18.3800399706
2014-04-05 22:20:00,20.087889751,20.5414066864,19.4353187161
2014-04-05 22:25:00,20.3080279876,21.2476248814,21.8290328712
2014-04-05 22:30:00,18.5373500845,21.8862334579,20.816228054
2014-04-05 22:35:00,21.383234241,19.8374100671,21.0399356153
2014-04-05 22:40:00,21.1681406466,21.1651719902,21.0502100138
2014-04-05 22:45:00,20.6456824117,21.6890078356,18.2597929128
2014-04-05 22:50:00,19.8838343091,20.7532056896,18.830890681
2014-04-05 22:55:00,21.878820586,18.9891422935,19.9842194654
2014-04-05 23:00:00,21.5202589819,20.4353394344,19.4763396674
2014-04-05 23:05:00,20.5816728947,21.8840091123,19.6474207512
2014-04-05 23:10:00,19.4909455321,21.9544297546,21.129845664
2014-04-05 23:15:00,20.476019753800003,20.5733886252,18.0621842121
2014-04-05 23:20:00,20.3056616428,21.552088236,20.6459309611
2014-04-05 23:25:00,19.5807267273,18.8050073219,18.0038970101
2014-04-05 23:30:00,19.2303874105,18.9879594063,18.2557385295
2014-04-05 23:35:00,19.631811751300003,21.8157382671,19.6369140412
2014-04-05 23:40:00,20.2995423861,18.5445013609,21.3678959256
2014-04-05 23:45:00,19.7163241845,18.7680285203,18.5835504172
2014-04-05 23:50:00,19.0579563761,19.6859733759,20.2223675838
2014-04-05 23:55:00,21.0478936888,20.3622459497,20.7179979973
2014-04-06 00:00:00,20.1258699838,20.4152688759,18.9181315367
2014-04-06 00:05:00,18.2707006529,19.1679040347,20.0493210211
